   ,STRING,subkey,,"Intemediate key path, includes lists/dicts"
   ,STRING,value,,"String value of most CF types"
   ,STRING,path,REQUIRED,"(optional) read preferences from a plist"
TATTR,
------------------------------
TABLE,portage_keywords
DESC,A summary about portage configurations like keywords, mask and unmask.
   ,STRING,package,,"Package name"
   ,STRING,version,,"The version which are affected by the use flags, empty means all"
   ,STRING,keyword,,"The keyword applied to the package"
   ,INT,mask,,"If the package is masked"
   ,INT,unmask,,"If the package is unmasked"
TATTR,
------------------------------
TABLE,portage_packages
DESC,List of currently installed packages.
   ,STRING,package,,"Package name"
   ,STRING,version,,"The version which are affected by the use flags, empty means all"
   ,STRING,slot,,"The slot used by package"
   ,INT64,build_time,,"Unix time when package was built"
   ,STRING,repository,,"From which repository the ebuild was used"
   ,INT64,eapi,,"The eapi for the ebuild"
   ,INT64,size,,"The size of the package"
   ,INT,world,,"If package is in the world file"
TATTR,
------------------------------
TABLE,portage_use
DESC,List of enabled portage USE values for specific package.
   ,STRING,package,,"Package name"
   ,STRING,version,,"The version of the installed package"
   ,STRING,use,,"USE flag which has been enabled for package"
TATTR,
------------------------------
TABLE,power_sensors
DESC,Machine power (currents, voltages, wattages, etc) sensors.
   ,STRING,key,INDEX,"The SMC key on OS X"
   ,STRING,category,,"The sensor category: currents, voltage, wattage"
   ,STRING,name,,"Name of power source"
   ,STRING,value,,"Power in Watts"
TATTR,
------------------------------
TABLE,powershell_events
DESC,Powershell script blocks reconstructed to their full script content, this table requires script block logging to be enabled.
   ,INT64,time,,"Timestamp the event was received by the osquery event publisher"
   ,STRING,datetime,,"System time at which the Powershell script event occurred"
   ,STRING,script_block_id,,"The unique GUID of the powershell script to which this block belongs"
   ,INT,script_block_count,,"The total number of script blocks for this script"
   ,STRING,script_text,,"The text content of the Powershell script"
   ,STRING,script_name,,"The name of the Powershell script"
   ,STRING,script_path,,"The path for the Powershell script"
   ,DOUBLE,cosine_similarity,,"How similar the Powershell script is to a provided 'normal' character frequency"
TATTR,EVENT_BASED,
------------------------------
TABLE,preferences
DESC,OS X defaults and managed preferences.
   ,STRING,domain,INDEX,"Application ID usually in com.name.product format"
   ,STRING,key,INDEX,"Preference top-level key"
   ,STRING,subkey,INDEX,"Intemediate key path, includes lists/dicts"
   ,STRING,value,,"String value of most CF types"
   ,INT,forced,,"1 if the value is forced/managed, else 0"
   ,STRING,username,ADDITIONAL,"(optional) read preferences for a specific user"
   ,STRING,host,,"'current' or 'any' host, where 'current' takes precedence"
TATTR,USER_BASED,
------------------------------
TABLE,process_envs
DESC,A key/value table of environment variables for each process.
   ,INT,pid,INDEX,"Process (or thread) ID"
   ,STRING,key,,"Environment variable name"
   ,STRING,value,,"Environment variable value"
TATTR,
------------------------------
TABLE,process_events
DESC,Track time/action process executions.
   ,INT64,pid,,"Process (or thread) ID"
   ,STRING,path,,"Path of executed file"
   ,STRING,mode,,"File mode permissions"
   ,STRING,cmdline,,"Command line arguments (argv)"
   ,INT64,cmdline_size,HIDDEN,"Actual size (bytes) of command line arguments"
   ,STRING,env,HIDDEN,"Environment variables delimited by spaces"
   ,INT64,env_count,HIDDEN,"Number of environment variables"
   ,INT64,env_size,HIDDEN,"Actual size (bytes) of environment list"
   ,STRING,cwd,,"The process current working directory"
   ,INT64,auid,,"Audit User ID at process start"
   ,INT64,uid,,"User ID at process start"
   ,INT64,euid,,"Effective user ID at process start"
   ,INT64,gid,,"Group ID at process start"
   ,INT64,egid,,"Effective group ID at process start"
   ,INT64,owner_uid,,"File owner user ID"
   ,INT64,owner_gid,,"File owner group ID"
   ,INT64,atime,,"File last access in UNIX time"
   ,INT64,mtime,,"File modification in UNIX time"
   ,INT64,ctime,,"File last metadata change in UNIX time"
   ,INT64,btime,,"File creation in UNIX time"
   ,STRING,overflows,HIDDEN,"List of structures that overflowed"
   ,INT64,parent,,"Process parent's PID, or -1 if cannot be determined."
   ,INT64,time,,"Time of execution in UNIX time"
   ,INT64,uptime,,"Time of execution in system uptime"
   ,STRING,eid,HIDDEN,"Event ID"
   ,INT64,status,,"OpenBSM Attribute: Status of the process"
CALIAS,env,environment
CALIAS,env_count,environment_count
CALIAS,env_size,environment_size
CALIAS,atime,access_time
CALIAS,mtime,modify_time
CALIAS,ctime,change_time
CALIAS,btime,create_time
TATTR,EVENT_BASED,
------------------------------
TABLE,process_file_events
DESC,A File Integrity Monitor implementation using the audit service.
   ,STRING,operation,,"Operation type"
   ,INT64,pid,,"Process ID"
   ,INT64,ppid,,"Parent process ID"
   ,INT64,time,,"Time of execution in UNIX time"
   ,STRING,executable,,"The executable path"
   ,STRING,partial,,"True if this is a partial event (i.e.: this process existed before we started osquery)"
   ,STRING,cwd,,"The current working directory of the process"
   ,STRING,path,,"The path associated with the event"
   ,STRING,dest_path,,"The canonical path associated with the event"
   ,STRING,uid,,"The uid of the process performing the action"
   ,STRING,gid,,"The gid of the process performing the action"
   ,STRING,euid,,"Effective user ID of the process using the file"
   ,STRING,egid,,"Effective group ID of the process using the file"
   ,INT64,uptime,,"Time of execution in system uptime"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,process_memory_map
DESC,Process memory mapped files and pseudo device/regions.
   ,INT,pid,INDEX,"Process (or thread) ID"
   ,STRING,start,,"Virtual start address (hex)"
   ,STRING,end,,"Virtual end address (hex)"
   ,STRING,permissions,,"r=read, w=write, x=execute, p=private (cow)"
   ,INT64,offset,,"Offset into mapped path"
   ,STRING,device,,"MA:MI Major/minor device ID"
   ,INT,inode,,"Mapped path inode, 0 means uninitialized (BSS)"
   ,STRING,path,,"Path to mapped file or mapped type"
   ,INT,pseudo,,"1 If path is a pseudo path, else 0"
TATTR,
------------------------------
TABLE,process_namespaces
DESC,Linux namespaces for processes running on the host system.
   ,INT,pid,INDEX,"Process (or thread) ID"
   ,STRING,cgroup_namespace,,"cgroup namespace inode"
   ,STRING,ipc_namespace,,"ipc namespace inode"
   ,STRING,mnt_namespace,,"mnt namespace inode"
   ,STRING,net_namespace,,"net namespace inode"
   ,STRING,pid_namespace,,"pid namespace inode"
   ,STRING,user_namespace,,"user namespace inode"
   ,STRING,uts_namespace,,"uts namespace inode"
TATTR,
------------------------------
TABLE,process_open_files
DESC,File descriptors for each process.
   ,INT64,pid,INDEX,"Process (or thread) ID"
   ,INT64,fd,,"Process-specific file descriptor number"
   ,STRING,path,,"Filesystem path of descriptor"
TATTR,
------------------------------
TABLE,process_open_sockets
DESC,Processes which have open network sockets on the system.
   ,INT,pid,INDEX,"Process (or thread) ID"
   ,INT64,fd,,"Socket file descriptor number"
   ,INT64,socket,,"Socket handle or inode number"
   ,INT,family,,"Network protocol (IPv4, IPv6)"
   ,INT,protocol,,"Transport protocol (TCP/UDP)"
   ,STRING,local_address,,"Socket local address"
   ,STRING,remote_address,,"Socket remote address"
   ,INT,local_port,,"Socket local port"
   ,INT,remote_port,,"Socket remote port"
   ,STRING,path,,"For UNIX sockets (family=AF_UNIX), the domain path"
   ,STRING,state,,"TCP socket state"
   ,STRING,net_namespace,HIDDEN,"The inode number of the network namespace"
TATTR,
------------------------------
TABLE,processes
DESC,All running processes on the host system.
   ,INT64,pid,INDEX,"Process (or thread) ID"
   ,STRING,name,,"The process path or shorthand argv[0]"
   ,STRING,path,,"Path to executed binary"
   ,STRING,cmdline,,"Complete argv"
   ,STRING,state,,"Process state"
   ,STRING,cwd,,"Process current working directory"
   ,STRING,root,,"Process virtual root directory"
   ,INT64,uid,,"Unsigned user ID"
   ,INT64,gid,,"Unsigned group ID"
   ,INT64,euid,,"Unsigned effective user ID"
   ,INT64,egid,,"Unsigned effective group ID"
   ,INT64,suid,,"Unsigned saved user ID"
   ,INT64,sgid,,"Unsigned saved group ID"
   ,INT,on_disk,,"The process path exists yes=1, no=0, unknown=-1"
   ,INT64,wired_size,,"Bytes of unpagable memory used by process"
   ,INT64,resident_size,,"Bytes of private memory used by process"
   ,INT64,total_size,,"Total virtual memory size"
   ,INT64,user_time,,"CPU time in milliseconds spent in user space"
   ,INT64,system_time,,"CPU time in milliseconds spent in kernel space"
   ,INT64,disk_bytes_read,,"Bytes read from disk"
   ,INT64,disk_bytes_written,,"Bytes written to disk"
   ,INT64,start_time,,"Process start in seconds since boot (non-sleeping)"
   ,INT64,parent,,"Process parent's PID"
   ,INT64,pgroup,,"Process group"
   ,INT,threads,,"Number of threads used by process"
   ,INT,nice,,"Process nice level (-20 to 20, default 0)"
   ,INT,is_elevated_token,HIDDEN,"Process uses elevated token yes=1, no=0"
   ,INT64,elapsed_time,HIDDEN,"Elapsed time in seconds this process has been running."
   ,INT64,handle_count,HIDDEN,"Total number of handles that the process has open. This number is the sum of the handles currently opened by each thread in the process."
   ,INT64,percent_processor_time,HIDDEN,"Returns elapsed time that all of the threads of this process used the processor to execute instructions in 100 nanoseconds ticks."
   ,INT64,upid,,"A 64bit pid that is never reused. Returns -1 if we couldn't gather them from the system."
   ,INT64,uppid,,"The 64bit parent pid that is never reused. Returns -1 if we couldn't gather them from the system."
   ,INT,cpu_type,,"A 64bit pid that is never reused. Returns -1 if we couldn't gather them from the system."
   ,INT,cpu_subtype,,"The 64bit parent pid that is never reused. Returns -1 if we couldn't gather them from the system."
CALIAS,total_size,phys_footprint
TATTR,CACHEABLE,
------------------------------
TABLE,programs
DESC,Represents products as they are installed by Windows Installer. A product generally correlates to one installation package on Windows. Some fields may be blank as Windows installation details are left to the discretion of the product author.
TALIAS,programs_and_features
   ,STRING,name,,"Commonly used product name."
   ,STRING,version,,"Product version information."
   ,STRING,install_location,,"The installation location directory of the product."
   ,STRING,install_source,,"The installation source of the product."
   ,STRING,language,,"The language of the product."
   ,STRING,publisher,,"Name of the product supplier."
   ,STRING,uninstall_string,,"Path and filename of the uninstaller."
   ,STRING,install_date,,"Date that this product was installed on the system. "
   ,STRING,identifying_number,,"Product identification such as a serial number on software, or a die number on a hardware chip."
TATTR,
------------------------------
TABLE,prometheus_metrics
DESC,Network interfaces and relevant metadata.
   ,STRING,target_name,,"Address of prometheus target"
   ,STRING,metric_name,,"Name of collected Prometheus metric"
   ,DOUBLE,metric_value,,"Value of collected Prometheus metric"
   ,INT64,timestamp_ms,,"Unix timestamp of collected data in MS"
TATTR,
------------------------------
TABLE,python_packages
DESC,Python packages installed in a system.
   ,STRING,name,,"Package display name"
   ,STRING,version,,"Package-supplied version"
   ,STRING,summary,,"Package-supplied summary"
   ,STRING,author,,"Optional package author"
   ,STRING,license,,"License under which package is launched"
   ,STRING,path,,"Path at which this module resides"
   ,STRING,directory,,"Directory where Python modules are located"
TATTR,
------------------------------
TABLE,quicklook_cache
DESC,Files and thumbnails within OS X's Quicklook Cache.
   ,STRING,path,,"Path of file"
   ,INT,rowid,,"Quicklook file rowid key"
   ,STRING,fs_id,,"Quicklook file fs_id key"
   ,INT,volume_id,,"Parsed volume ID from fs_id"
   ,INT,inode,,"Parsed file ID (inode) from fs_id"
   ,INT,mtime,,"Parsed version date field"
   ,INT64,size,,"Parsed version size field"
   ,STRING,label,,"Parsed version 'gen' field"
   ,INT,last_hit_date,,"Apple date format for last thumbnail cache hit"
   ,STRING,hit_count,,"Number of cache hits on thumbnail"
   ,INT64,icon_mode,,"Thumbnail icon mode"
   ,STRING,cache_path,,"Path to cache data"
TATTR,CACHEABLE,
------------------------------
TABLE,registry
DESC,All of the Windows registry hives.
   ,STRING,key,ADDITIONAL,"Name of the key to search for"
   ,STRING,path,INDEX,"Full path to the value"
   ,STRING,name,,"Name of the registry value entry"
   ,STRING,type,,"Type of the registry value, or 'subkey' if item is a subkey"
   ,STRING,data,,"Data content of registry value"
   ,INT64,mtime,,"timestamp of the most recent registry write"
TATTR,
------------------------------
TABLE,routes
DESC,The active route table for the host system.
   ,STRING,destination,,"Destination IP address"
   ,INT,netmask,,"Netmask length"
   ,STRING,gateway,,"Route gateway"
   ,STRING,source,,"Route source"
   ,INT,flags,,"Flags to describe route"
   ,STRING,interface,,"Route local interface"
   ,INT,mtu,,"Maximum Transmission Unit for the route"
   ,INT,metric,,"Cost of route. Lowest is preferred"
   ,STRING,type,,"Type of route"
   ,INT,hopcount,,"Max hops expected"
TATTR,CACHEABLE,
------------------------------
TABLE,rpm_package_files
DESC,RPM packages that are currently installed on the host system.
   ,STRING,package,INDEX,"RPM package name"
   ,STRING,path,,"Path name"
   ,STRING,username,,"File default username from info DB"
   ,STRING,groupname,,"File default groupname from info DB"
   ,STRING,mode,,"File permissions mode from info DB"
   ,INT64,size,,"Expected file size in bytes from RPM info DB"
   ,STRING,sha256,,"SHA256 file digest from RPM info DB"
TATTR,
------------------------------
TABLE,rpm_packages
DESC,RPM packages that are currently installed on the host system.
   ,STRING,name,,"RPM package name"
   ,STRING,version,,"Package version"
   ,STRING,release,,"Package release"
   ,STRING,source,,"Source RPM package name (optional)"
   ,INT64,size,,"Package size in bytes"
   ,STRING,sha1,,"SHA1 hash of the package contents"
   ,STRING,arch,,"Architecture(s) supported"
TATTR,CACHEABLE,
------------------------------
TABLE,safari_extensions
DESC,Safari browser extension details for all users.
   ,INT64,uid,ADDITIONAL,"The local user that owns the extension"
   ,STRING,name,,"Extension display name"
   ,STRING,identifier,INDEX,"Extension identifier"
   ,STRING,version,,"Extension long version"
   ,STRING,sdk,,"Bundle SDK used to compile extension"
   ,STRING,update_url,,"Extension-supplied update URI"
   ,STRING,author,,"Optional extension author"
   ,STRING,developer_id,,"Optional developer identifier"
   ,STRING,description,,"Optional extension description text"
   ,STRING,path,,"Path to extension XAR bundle"
TATTR,USER_BASED,
------------------------------
TABLE,sandboxes
DESC,OS X application sandboxes container details.
   ,STRING,label,,"UTI-format bundle or label ID"
   ,STRING,user,,"Sandbox owner"
   ,INT,enabled,,"Application sandboxings enabled on container"
   ,STRING,build_id,,"Sandbox-specific identifier"
   ,STRING,bundle_path,,"Application bundle used by the sandbox"
   ,STRING,path,,"Path to sandbox container directory"
TATTR,CACHEABLE,
------------------------------
TABLE,scheduled_tasks
DESC,Lists all of the tasks in the Windows task scheduler.
   ,STRING,name,,"Name of the scheduled task"
   ,STRING,action,,"Actions executed by the scheduled task"
   ,STRING,path,,"Path to the executable to be run"
   ,INT,enabled,,"Whether or not the scheduled task is enabled"
   ,STRING,state,,"State of the scheduled task"
   ,INT,hidden,,"Whether or not the task is visible in the UI"
   ,INT,last_run_time,,"Timestamp the task last ran"
   ,INT,next_run_time,,"Timestamp the task is scheduled to run next"
   ,STRING,last_run_message,,"Exit status message of the last task run"
   ,STRING,last_run_code,,"Exit status code of the last task run"
TATTR,
------------------------------
TABLE,selinux_events
DESC,Track SELinux events.
   ,STRING,type,,"Event type"
   ,STRING,message,,"Message"
   ,INT64,time,,"Time of execution in UNIX time"
   ,INT64,uptime,,"Time of execution in system uptime"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,services
DESC,Lists all installed Windows services and their relevant data.
   ,STRING,name,,"Service name"
   ,STRING,service_type,,"Service Type: OWN_PROCESS, SHARE_PROCESS and maybe Interactive (can interact with the desktop)"
   ,STRING,display_name,,"Service Display name"
   ,STRING,status,,"Service Current status: STOPPED, START_PENDING, STOP_PENDING, RUNNING, CONTINUE_PENDING, PAUSE_PENDING, PAUSED"
   ,INT,pid,,"the Process ID of the service"
   ,STRING,start_type,,"Service start type: BOOT_START, SYSTEM_START, AUTO_START, DEMAND_START, DISABLED"
   ,INT,win32_exit_code,,"The error code that the service uses to report an error that occurs when it is starting or stopping"
   ,INT,service_exit_code,,"The service-specific error code that the service returns when an error occurs while the service is starting or stopping"
   ,STRING,path,,"Path to Service Executable"
   ,STRING,module_path,,"Path to ServiceDll"
   ,STRING,description,,"Service Description"
   ,STRING,user_account,,"The name of the account that the service process will be logged on as when it runs. This name can be of the form Domain\UserName. If the account belongs to the built-in domain, the name can be of the form .\UserName."
TATTR,
------------------------------
TABLE,shadow
DESC,Local system users encrypted passwords and related information. Please note, that you usually need superuser rights to access `/etc/shadow`.
   ,STRING,password_status,,"Password status"
   ,STRING,hash_alg,,"Password hashing algorithm"
   ,INT64,last_change,,"Date of last password change (starting from UNIX epoch date)"
   ,INT64,min,,"Minimal number of days between password changes"
   ,INT64,max,,"Maximum number of days between password changes"
   ,INT64,warning,,"Number of days before password expires to warn user about it"
   ,INT64,inactive,,"Number of days after password expires until account is blocked"
   ,INT64,expire,,"Number of days since UNIX epoch date until account is disabled"
   ,INT64,flag,,"Reserved"
   ,STRING,username,INDEX,"Username"
TATTR,
------------------------------
TABLE,shared_folders
DESC,Folders available to others via SMB or AFP.
   ,STRING,name,,"The shared name of the folder as it appears to other users"
   ,STRING,path,,"Absolute path of shared folder on the local system"
TATTR,
------------------------------
TABLE,shared_memory
DESC,OS shared memory regions.
   ,INT,shmid,,"Shared memory segment ID"
   ,INT64,owner_uid,,"User ID of owning process"
   ,INT64,creator_uid,,"User ID of creator process"
   ,INT64,pid,,"Process ID to last use the segment"
   ,INT64,creator_pid,,"Process ID that created the segment"
   ,INT64,atime,,"Attached time"
   ,INT64,dtime,,"Detached time"
   ,INT64,ctime,,"Changed time"
   ,STRING,permissions,,"Memory segment permissions"
   ,INT64,size,,"Size in bytes"
   ,INT,attached,,"Number of attached processes"
   ,STRING,status,,"Destination/attach status"
   ,INT,locked,,"1 if segment is locked else 0"
TATTR,
------------------------------
TABLE,shared_resources
DESC,Displays shared resources on a computer system running Windows. This may be a disk drive, printer, interprocess communication, or other sharable device.
   ,STRING,description,,"A textual description of the object"
   ,STRING,install_date,,"Indicates when the object was installed. Lack of a value does not indicate that the object is not installed."
   ,STRING,status,,"String that indicates the current status of the object."
   ,INT,allow_maximum,,"Number of concurrent users for this resource has been limited. If True, the value in the MaximumAllowed property is ignored."
   ,INT,maximum_allowed,,"Limit on the maximum number of users allowed to use this resource concurrently. The value is only valid if the AllowMaximum property is set to FALSE."
   ,STRING,name,,"Alias given to a path set up as a share on a computer system running Windows."
   ,STRING,path,,"Local path of the Windows share."
   ,INT,type,,"Type of resource being shared. Types include: disk drives, print queues, interprocess communications (IPC), and general devices."
TATTR,
------------------------------
TABLE,sharing_preferences
DESC,OS X Sharing preferences.
   ,INT,screen_sharing,,"1 If screen sharing is enabled else 0"
   ,INT,file_sharing,,"1 If file sharing is enabled else 0"
   ,INT,printer_sharing,,"1 If printer sharing is enabled else 0"
   ,INT,remote_login,,"1 If remote login is enabled else 0"
   ,INT,remote_management,,"1 If remote management is enabled else 0"
   ,INT,remote_apple_events,,"1 If remote apple events are enabled else 0"
   ,INT,internet_sharing,,"1 If internet sharing is enabled else 0"
   ,INT,bluetooth_sharing,,"1 If bluetooth sharing is enabled for any user else 0"
   ,INT,disc_sharing,,"1 If CD or DVD sharing is enabled else 0"
   ,INT,content_caching,,"1 If content caching is enabled else 0"
TATTR,
------------------------------
TABLE,shell_history
DESC,A line-delimited (command) table of per-user .*_history data.
   ,INT64,uid,ADDITIONAL,"Shell history owner"
   ,INT,time,,"Entry timestamp. It could be absent, default value is 0."
   ,STRING,command,,"Unparsed date/line/command history line"
   ,STRING,history_file,,"Path to the .*_history for this user"
TATTR,USER_BASED,
------------------------------
TABLE,signature
DESC,File (executable, bundle, installer, disk) code signing status.
   ,STRING,path,REQUIRED,"Must provide a path or directory"
   ,INT,hash_resources,,"Set to 1 to also hash resources, or 0 otherwise. Default is 1"
   ,STRING,arch,,"If applicable, the arch of the signed code"
   ,INT,signed,,"1 If the file is signed else 0"
   ,STRING,identifier,,"The signing identifier sealed into the signature"
   ,STRING,cdhash,,"Hash of the application Code Directory"
   ,STRING,team_identifier,,"The team signing identifier sealed into the signature"
   ,STRING,authority,,"Certificate Common Name"
TATTR,
------------------------------
TABLE,sip_config
DESC,Apple's System Integrity Protection (rootless) status.
   ,STRING,config_flag,,"The System Integrity Protection config flag"
   ,INT,enabled,,"1 if this configuration is enabled, otherwise 0"
   ,INT,enabled_nvram,,"1 if this configuration is enabled, otherwise 0"
TATTR,
------------------------------
TABLE,smart_drive_info
DESC,Drive information read by SMART controller utilizing autodetect.
   ,STRING,device_name,INDEX,"Name of block device"
   ,INT,disk_id,,"Physical slot number of device, only exists when hardware storage controller exists"
   ,STRING,driver_type,,"The explicit device type used to retrieve the SMART information"
   ,STRING,model_family,,"Drive model family"
   ,STRING,device_model,,"Device Model"
   ,STRING,serial_number,,"Device serial number"
   ,STRING,lu_wwn_device_id,,"Device Identifier"
   ,STRING,additional_product_id,,"An additional drive identifier if any"
   ,STRING,firmware_version,,"Drive firmware version"
   ,STRING,user_capacity,,"Bytes of drive capacity"
   ,STRING,sector_sizes,,"Bytes of drive sector sizes"
   ,STRING,rotation_rate,,"Drive RPM"
   ,STRING,form_factor,,"Form factor if reported"
   ,INT,in_smartctl_db,,"Boolean value for if drive is recognized"
   ,STRING,ata_version,,"ATA version of drive"
   ,STRING,transport_type,,"Drive transport type"
   ,STRING,sata_version,,"SATA version, if any"
   ,STRING,read_device_identity_failure,,"Error string for device id read, if any"
   ,STRING,smart_supported,,"SMART support status"
   ,STRING,smart_enabled,,"SMART enabled status"
   ,STRING,packet_device_type,,"Packet device type"
   ,STRING,power_mode,,"Device power mode"
   ,STRING,warnings,,"Warning messages from SMART controller"
TATTR,
------------------------------
TABLE,smbios_tables
DESC,BIOS (DMI) structure common details and content.
   ,INT,number,,"Table entry number"
   ,INT,type,,"Table entry type"
   ,STRING,description,,"Table entry description"
   ,INT,handle,,"Table entry handle"
   ,INT,header_size,,"Header size in bytes"
   ,INT,size,,"Table entry size in bytes"
   ,STRING,md5,,"MD5 hash of table entry"
TATTR,
------------------------------
TABLE,smc_keys
DESC,Apple's system management controller keys.
   ,STRING,key,INDEX | ADDITIONAL,"4-character key"
   ,STRING,type,,"SMC-reported type literal type"
   ,INT,size,,"Reported size of data in bytes"
   ,STRING,value,,"A type-encoded representation of the key value"
   ,INT,hidden,,"1 if this key is normally hidden, otherwise 0"
TATTR,
------------------------------
TABLE,socket_events
DESC,Track network socket opens and closes.
   ,STRING,action,,"The socket action (bind, listen, close)"
   ,INT64,pid,,"Process (or thread) ID"
   ,STRING,path,,"Path of executed file"
   ,STRING,fd,,"The file description for the process socket"
   ,INT64,auid,,"Audit User ID"
   ,INT,success,,"The socket open attempt status"
   ,INT,family,,"The Internet protocol family ID"
   ,INT,protocol,HIDDEN,"The network protocol ID"
   ,STRING,local_address,,"Local address associated with socket"
   ,STRING,remote_address,,"Remote address associated with socket"
   ,INT,local_port,,"Local network protocol port number"
   ,INT,remote_port,,"Remote network protocol port number"
   ,STRING,socket,HIDDEN,"The local path (UNIX domain socket only)"
   ,INT64,time,,"Time of execution in UNIX time"
   ,INT64,uptime,,"Time of execution in system uptime"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,ssh_configs
DESC,A table of parsed ssh_configs.
   ,INT64,uid,ADDITIONAL,"The local owner of the ssh_config file"
   ,STRING,block,,"The host or match block"
   ,STRING,option,INDEX,"The option and value"
   ,STRING,ssh_config_file,INDEX,"Path to the ssh_config file"
TATTR,USER_BASED,
------------------------------
TABLE,startup_items
DESC,Applications and binaries set as user/login startup items.
   ,STRING,name,,"Name of startup item"
   ,STRING,path,,"Path of startup item"
   ,STRING,args,,"Arguments provided to startup executable"
   ,STRING,type,,"Startup Item or Login Item"
   ,STRING,source,,"Directory or plist containing startup item"
   ,STRING,status,,"Startup status; either enabled or disabled"
   ,STRING,username,,"The user associated with the startup item"
TATTR,CACHEABLE,
------------------------------
TABLE,sudoers
DESC,Rules for running commands as other users via sudo.
   ,STRING,header,,"Symbol for given rule"
   ,STRING,rule_details,,"Rule definition"
TATTR,
------------------------------
TABLE,suid_bin
DESC,suid binaries in common locations.
   ,STRING,path,,"Binary path"
   ,STRING,username,,"Binary owner username"
   ,STRING,groupname,,"Binary owner group"
   ,STRING,permissions,,"Binary permissions"
TATTR,CACHEABLE,
------------------------------
TABLE,syslog_events
DESC,
TALIAS,syslog
   ,INT64,time,,"Current unix epoch time"
   ,STRING,datetime,,"Time known to syslog"
   ,STRING,host,,"Hostname configured for syslog"
   ,INT,severity,,"Syslog severity"
   ,STRING,facility,,"Syslog facility"
   ,STRING,tag,,"The syslog tag"
   ,STRING,message,,"The syslog message"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,system_controls
DESC,sysctl names, values, and settings information.
   ,STRING,name,INDEX,"Full sysctl MIB name"
   ,STRING,oid,ADDITIONAL,"Control MIB"
   ,STRING,subsystem,,"Subsystem ID, control type"
   ,STRING,current_value,,"Value of setting"
   ,STRING,config_value,,"The MIB value set in /etc/sysctl.conf"
   ,STRING,type,,"Data type"
   ,STRING,field_name,,"Specific attribute of opaque type"
TATTR,
------------------------------
TABLE,system_info
DESC,System information for identification.
   ,STRING,hostname,,"Network hostname including domain"
   ,STRING,uuid,,"Unique ID provided by the system"
   ,STRING,cpu_type,,"CPU type"
   ,STRING,cpu_subtype,,"CPU subtype"
   ,STRING,cpu_brand,,"CPU brand string, contains vendor and model"
   ,INT,cpu_physical_cores,,"Number of physical CPU cores in to the system"
   ,INT,cpu_logical_cores,,"Number of logical CPU cores available to the system"
   ,STRING,cpu_microcode,,"Microcode version"
   ,INT64,physical_memory,,"Total physical memory in bytes"
   ,STRING,hardware_vendor,,"Hardware or board vendor"
   ,STRING,hardware_model,,"Hardware or board model"
   ,STRING,hardware_version,,"Hardware or board version"
   ,STRING,hardware_serial,,"Device or board serial number"
   ,STRING,computer_name,,"Friendly computer name (optional)"
   ,STRING,local_hostname,,"Local hostname (optional)"
TATTR,
------------------------------
TABLE,temperature_sensors
DESC,Machine's temperature sensors.
   ,STRING,key,INDEX,"The SMC key on OS X"
   ,STRING,name,,"Name of temperature source"
   ,DOUBLE,celsius,,"Temperature in Celsius"
   ,DOUBLE,fahrenheit,,"Temperature in Fahrenheit"
TATTR,
------------------------------
TABLE,time
DESC,Track current date and time in the system.
   ,STRING,weekday,,"Current weekday in the system"
   ,INT,year,,"Current year in the system"
   ,INT,month,,"Current month in the system"
   ,INT,day,,"Current day in the system"
   ,INT,hour,,"Current hour in the system"
   ,INT,minutes,,"Current minutes in the system"
   ,INT,seconds,,"Current seconds in the system"
   ,STRING,timezone,,"Current timezone in the system"
   ,INT,local_time,,"Current local UNIX time in the system"
   ,STRING,local_timezone,,"Current local timezone in the system"
   ,INT,unix_time,,"Current UNIX time in the system, converted to UTC if --utc enabled"
   ,STRING,timestamp,,"Current timestamp (log format) in the system"
   ,STRING,datetime,,"Current date and time (ISO format) in the system"
   ,STRING,iso_8601,,"Current time (ISO format) in the system"
   ,INT64,win_timestamp,HIDDEN,"Timestamp value in 100 nanosecond units."
CALIAS,local_time,localtime
CALIAS,datetime,date_time
TATTR,UTILITY,
------------------------------
TABLE,time_machine_backups
DESC,Backups to drives using TimeMachine.
   ,STRING,destination_id,,"Time Machine destination ID"
   ,INT,backup_date,,"Backup Date"
TATTR,
------------------------------
TABLE,time_machine_destinations
DESC,Locations backed up to using Time Machine.
   ,STRING,alias,,"Human readable name of drive"
   ,STRING,destination_id,,"Time Machine destination ID"
   ,INT,consistency_scan_date,,"Consistency scan date"
   ,STRING,root_volume_uuid,,"Root UUID of backup volume"
   ,INT,bytes_available,,"Bytes available on volume"
   ,INT,bytes_used,,"Bytes used on volume"
   ,STRING,encryption,,"Last known encrypted state"
TATTR,
------------------------------
TABLE,ulimit_info
DESC,System resource usage limits.
   ,STRING,type,,"System resource to be limited"
   ,STRING,soft_limit,,"Current limit value"
   ,STRING,hard_limit,,"Maximum limit value"
TATTR,
------------------------------
TABLE,uptime
DESC,Track time passed since last boot.
   ,INT,days,,"Days of uptime"
   ,INT,hours,,"Hours of uptime"
